Basin,SubareaName,State,Variable,wateryear,Value
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Depletions,2020,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Depletions,2021,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Depletions,2022,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Depletions,2023,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Depletions,2024,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1989,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1990,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1991,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1992,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1993,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1994,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1995,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1996,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1997,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1998,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,1999,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2000,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2001,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2002,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2003,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2004,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2005,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2006,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2007,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2008,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2009,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2010,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2011,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2012,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2013,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2014,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2015,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2016,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2017,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2018,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2019,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2020,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2021,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2022,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2023,0
Kanab Creek/Virgin River,Beaver Dam Wash,Utah,Sub-Irrigated Surface Diversions,2024,0
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1989,2354.52
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1990,2286.02
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1991,2452.02
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1992,3175.68
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1993,3973.02
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1994,2651.06
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1995,3702.53
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1996,2285.13
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1997,2062.42
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1998,2984.53
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,1999,1910.01
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2000,2701.72
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2001,2892.19
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2002,1629.97
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2003,1930.47
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2004,2654.02
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2005,3072.48
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2006,3008.14
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2007,2237.13
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2008,2837.88
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2009,2742.58
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2010,3210.29
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2011,3015.88
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2012,2108.09
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2013,2137.44
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2014,1850.73
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2015,2114.02
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2016,2246.3
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2017,1804.79
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2018,1794.73
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2019,2481.49
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2020,2643.39
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2021,2156.76
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2022,1680.85
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2023,1983.84
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Depletions,2024,2359.31
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1989,496.95
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1990,546.75
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1991,410.06
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1992,456.08
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1993,401.17
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1994,466.14
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1995,324.64
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1996,405.94
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1997,367.94
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1998,354.49
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,1999,400.48
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2000,467.31
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2001,409.12
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2002,515.96
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2003,500.14
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2004,487.03
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2005,447.98
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2006,450.24
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2007,525.74
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2008,518.68
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2009,538.55
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2010,532.8
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2011,453.27
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2012,555.72
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2013,526.55
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2014,566.64
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2015,515.22
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2016,594.54
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2017,511.72
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2018,1394.39
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2019,1247.58
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2020,1591.28
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2021,1628.89
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2022,1045.94
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2023,995.35
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture GW Pumping,2024,1317.26
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1989,2848.76
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1990,2564.09
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1991,2794.54
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1992,3679.41
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1993,4709.9
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1994,3045.08
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1995,4446.59
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1996,2712.47
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1997,2399
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1998,3573.99
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,1999,2186.35
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2000,3054.91
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2001,3376.28
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2002,1965.82
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2003,2048.93
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2004,2956.37
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2005,3633.61
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2006,3529.87
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2007,2458.38
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2008,3157.31
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2009,3037.22
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2010,3660.41
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2011,3546.54
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2012,2309.46
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2013,2337.85
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2014,1939.83
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2015,2251.33
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2016,2379.94
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2017,2125.22
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2018,1345.23
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2019,2039.28
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2020,1929.39
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2021,1368.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2022,1317.45
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2023,1724.38
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Agriculture Surface Diversions,2024,1933.34
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1989,142.04
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1990,82.63
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1991,1.72
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1992,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1993,44.18
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1994,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1995,22.15
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1996,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1997,78.31
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1998,483.42
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,1999,151.21
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2000,244.56
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2001,255.35
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2002,296.18
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2003,214.51
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2004,196.7
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2005,689.49
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2006,365.66
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2007,146.38
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2008,165.46
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2009,145.71
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2010,395.36
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2011,433.99
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2012,144.1
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2013,131.37
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2014,149.53
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2015,181.7
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2016,178.76
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2017,285.93
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2018,270.94
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2019,726.62
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2020,422.57
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2021,235.43
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2022,381.81
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2023,1041.79
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Depletions,2024,418.79
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1989,142.04
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1990,82.63
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1991,1.72
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1992,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1993,44.18
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1994,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1995,22.15
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1996,0.07
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1997,78.31
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1998,483.42
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,1999,151.21
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2000,244.56
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2001,255.35
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2002,296.18
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2003,214.51
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2004,196.7
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2005,689.49
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2006,365.66
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2007,146.38
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2008,165.46
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2009,145.71
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2010,395.36
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2011,433.99
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2012,144.1
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2013,131.37
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2014,149.53
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2015,181.7
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2016,178.76
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2017,285.93
Kanab Creek/Virgin River,Upper Santa Clara,Utah,Sub-Irrigated Surface Diversions,2018,270.94
